X[Hz],50V,100V,200V,Background
42.5,8.721453000000001e-06,3.1709930000000002e-06,2.78255e-06,1.1498059999999999e-08
42.625,9.472103e-06,4.20503e-06,2.283211e-06,1.085811e-08
42.75,8.855316e-06,3.4252929999999996e-06,2.4626740000000003e-06,1.0435510000000001e-08
42.875,1.113845e-05,3.8732139999999996e-06,2.521633e-06,9.048557e-09
43.0,8.762882e-06,3.652582e-06,2.7324119999999998e-06,1.371658e-08
43.125,1.039087e-05,3.5503960000000002e-06,2.5621390000000004e-06,1.1914320000000001e-08
43.25,8.334434e-06,3.476539e-06,2.510285e-06,1.0769739999999998e-08
43.375,1.018054e-05,4.236126e-06,2.692615e-06,9.686418e-09
43.5,1.092013e-05,3.76456e-06,2.4934360000000003e-06,1.186877e-08
43.625,1.196218e-05,3.817849e-06,2.3054e-06,1.21092e-08
43.75,1.074516e-05,3.707602e-06,2.141308e-06,1.2210530000000002e-08
43.875,8.578175e-06,4.304809e-06,2.595503e-06,1.210997e-08
44.0,9.659501e-06,5.0358789999999996e-06,3.251213e-06,1.0795079999999999e-08
44.125,7.640282999999999e-06,3.991376e-06,2.845441e-06,1.1554070000000001e-08
44.25,8.251283e-06,3.847388e-06,2.777869e-06,1.08311e-08
44.375,1.036501e-05,3.6517759999999997e-06,2.622249e-06,1.3893120000000001e-08
44.5,1.061149e-05,4.137132e-06,2.785161e-06,1.3652070000000001e-08
44.625,9.303555e-06,3.914947000000001e-06,2.182365e-06,1.0845340000000001e-08
44.75,9.177164e-06,4.729125e-06,2.255037e-06,9.696088e-09
44.875,8.564803000000001e-06,3.512598e-06,1.957765e-06,1.0816219999999998e-08
45.0,9.179374e-06,3.570857e-06,2.283621e-06,1.149483e-08
45.125,8.059319000000001e-06,4.192985e-06,2.9605900000000002e-06,1.0554139999999998e-08
45.25,7.610488e-06,4.711601e-06,1.856215e-06,9.063886e-09
45.375,1.075052e-05,4.016701e-06,2.996577e-06,8.144718e-09
45.5,1.075249e-05,3.447849e-06,2.3912360000000002e-06,1.038167e-08
45.625,9.069919999999999e-06,3.6206580000000004e-06,2.7262060000000004e-06,1.118169e-08
45.75,7.617872e-06,3.846342e-06,2.116861e-06,9.350439e-09
45.875,8.567072e-06,3.299533e-06,2.6488709999999996e-06,1.093492e-08
46.0,8.527463999999999e-06,3.8707940000000005e-06,2.807992e-06,9.89236e-09
46.125,9.455202000000001e-06,3.151612e-06,2.716862e-06,8.930950000000001e-09
46.25,9.361584e-06,3.6589870000000003e-06,2.4208619999999998e-06,1.1995879999999998e-08
46.375,7.395276e-06,3.023923e-06,2.236592e-06,1.050654e-08
46.5,7.958313e-06,3.337708e-06,2.368047e-06,9.833042e-09
46.625,9.789111000000001e-06,4.612526e-06,2.3688130000000002e-06,1.0596510000000001e-08
46.75,1.04913e-05,3.1505110000000003e-06,2.68416e-06,1.001406e-08
46.875,8.219185e-06,4.017005e-06,2.5019229999999997e-06,1.1006830000000001e-08
47.0,8.038422000000001e-06,3.443981e-06,2.565132e-06,1.049534e-08
47.125,8.558377e-06,4.2552249999999996e-06,2.476776e-06,1.044724e-08
47.25,9.061907e-06,3.5719220000000002e-06,2.121339e-06,9.674269e-09
47.375,1.023714e-05,3.695123e-06,2.1250700000000002e-06,1.0924949999999999e-08
47.5,8.745071000000001e-06,3.89481e-06,2.652038e-06,1.098672e-08
47.625,7.93807e-06,3.8493490000000004e-06,2.597592e-06,9.980276e-09
47.75,9.335763e-06,3.0937599999999997e-06,2.208091e-06,9.32903e-09
47.875,9.144404e-06,3.944494e-06,2.7937689999999996e-06,1.2197899999999999e-08
48.0,9.959458e-06,4.291089e-06,1.932018e-06,1.1498959999999998e-08
48.125,8.420372e-06,3.721173e-06,2.341088e-06,1.056367e-08
48.25,1.117673e-05,3.145575e-06,2.561144e-06,7.464553e-09
48.375,7.631048e-06,3.4983199999999997e-06,2.094077e-06,1.225981e-08
48.5,9.400206e-06,3.684422e-06,2.3966e-06,1.060333e-08
48.625,8.872614e-06,3.2306599999999996e-06,2.442781e-06,8.604986999999999e-09
48.75,9.31179e-06,4.400594e-06,2.224408e-06,1.0147409999999998e-08
48.875,8.560048e-06,3.029763e-06,2.316042e-06,9.81267e-09
49.0,1.029805e-05,3.280748e-06,2.503242e-06,9.126287e-09
49.125,7.943167e-06,3.593722e-06,2.2664240000000003e-06,7.912561e-09
49.25,7.979030999999999e-06,3.842139e-06,2.19384e-06,7.247126000000001e-09
49.375,9.164537e-06,3.47009e-06,2.077585e-06,1.08717e-08
49.5,9.103712e-06,3.7079790000000004e-06,2.463333e-06,1.0514729999999998e-08
49.625,9.972478e-06,3.4696730000000003e-06,2.4307300000000003e-06,8.357489999999999e-09
49.75,1.0269469999999998e-05,3.848214e-06,2.598526e-06,1.0293330000000001e-08
49.875,7.282229e-06,3.8954160000000004e-06,2.260168e-06,1.0128979999999998e-08
50.0,8.538011e-06,3.7037349999999997e-06,2.62961e-06,7.836138e-09
50.125,6.6220709999999995e-06,4.456574e-06,2.19263e-06,9.716108e-09
50.25,8.624681e-06,3.804244e-06,2.248596e-06,1.3190999999999999e-08
50.375,7.822225e-06,3.421681e-06,2.102831e-06,1.060481e-08
50.5,7.823024e-06,3.518892e-06,2.707885e-06,9.141560999999999e-09
50.625,8.481350999999999e-06,3.673875e-06,2.511654e-06,6.531515e-09
50.75,8.716842000000001e-06,4.250608e-06,2.421001e-06,9.392983e-09
50.875,9.209815e-06,4.06784e-06,2.2160910000000002e-06,9.48421e-09
51.0,7.747119e-06,3.635764e-06,2.115907e-06,1.0048540000000002e-08
51.125,6.919538e-06,4.744645e-06,2.511465e-06,1.348562e-08
51.25,8.099371999999999e-06,3.7343079999999998e-06,2.551232e-06,1.0282670000000001e-08
51.375,1.0116460000000001e-05,3.133173e-06,2.8835059999999997e-06,8.415469999999999e-09
51.5,8.302054e-06,3.824413e-06,2.2579470000000003e-06,1.109286e-08
51.625,8.737911e-06,4.03646e-06,2.544397e-06,1.075373e-08
51.75,6.242039999999999e-06,3.535242e-06,2.58873e-06,1.002178e-08
51.875,8.074799e-06,4.499611e-06,2.695893e-06,1.043073e-08
52.0,8.692037e-06,2.426136e-06,2.462667e-06,9.904589e-09
52.125,9.287315999999999e-06,3.603558e-06,2.081385e-06,1.0038610000000001e-08
52.25,9.923664e-06,3.881492e-06,3.051336e-06,1.0501439999999999e-08
52.375,9.124754e-06,3.502522e-06,2.054449e-06,1.072203e-08
52.5,6.721385e-06,3.898374e-06,1.804767e-06,8.016049e-09
52.625,8.29621e-06,2.9889839999999997e-06,2.44078e-06,8.859935999999999e-09
52.75,7.415472e-06,3.8143959999999997e-06,1.978753e-06,8.238805000000001e-09
52.875,1.096247e-05,3.250077e-06,2.5437e-06,9.97942e-09
53.0,7.0942769999999996e-06,2.974427e-06,2.2689519999999997e-06,9.598513e-09
53.125,8.396584e-06,3.2029259999999997e-06,2.356904e-06,8.235459000000001e-09
53.25,7.52687e-06,3.840271e-06,2.124362e-06,8.241466e-09
53.375,8.404304e-06,3.41946e-06,2.107868e-06,1.102273e-08
53.5,9.181716e-06,3.991086e-06,1.892344e-06,9.574348e-09
53.625,7.797242e-06,3.938994e-06,2.389362e-06,9.414476e-09
53.75,7.778638999999999e-06,4.156268e-06,2.19398e-06,7.969325e-09
53.875,9.021097e-06,3.716314e-06,2.348432e-06,9.33609e-09
54.0,8.032124999999999e-06,3.110619e-06,2.469807e-06,9.220132e-09
54.125,8.681831e-06,2.965333e-06,2.176266e-06,9.694242e-09
54.25,7.524167e-06,3.125224e-06,2.16328e-06,9.326258e-09
54.375,9.288613e-06,3.363587e-06,2.152462e-06,9.367754999999998e-09
54.5,9.614868000000001e-06,2.737074e-06,2.7440339999999996e-06,9.575325e-09
54.625,7.094348e-06,3.357185e-06,2.016826e-06,8.531334000000001e-09
54.75,8.103884e-06,3.3588959999999996e-06,2.7024020000000002e-06,9.623468e-09
54.875,7.791844e-06,3.4803449999999997e-06,2.170234e-06,9.365800999999999e-09
55.0,6.898665999999999e-06,3.351571e-06,2.410249e-06,8.363203000000002e-09
55.125,7.733854e-06,3.125998e-06,1.936845e-06,9.373446e-09
55.25,9.790577e-06,3.2703230000000003e-06,1.907617e-06,9.692877000000002e-09
55.375,7.614072e-06,3.1624880000000003e-06,2.486074e-06,7.2236719999999995e-09
55.5,8.598824e-06,3.4161989999999998e-06,2.731749e-06,1.008761e-08
55.625,6.033084e-06,3.7479660000000003e-06,2.157792e-06,7.2708499999999996e-09
55.75,1.023304e-05,4.0887040000000005e-06,2.3425129999999997e-06,7.503003999999999e-09
55.875,7.397328e-06,4.1134429999999996e-06,2.543697e-06,9.753990000000001e-09
56.0,9.726113e-06,2.970961e-06,2.5184649999999998e-06,8.130326999999999e-09
56.125,7.318438e-06,2.651199e-06,2.384126e-06,1.013257e-08
56.25,7.712688e-06,4.390321e-06,2.192129e-06,1.305135e-08
56.375,8.024474999999999e-06,3.581642e-06,2.158523e-06,1.20699e-08
56.5,7.549261e-06,3.5350510000000004e-06,2.38721e-06,8.793441999999998e-09
56.625,7.052359e-06,3.930228e-06,2.128677e-06,9.43384e-09
56.75,7.434115000000001e-06,3.6383499999999996e-06,1.8102619999999999e-06,1.0312290000000001e-08
56.875,7.4008249999999996e-06,3.306865e-06,2.095974e-06,9.38932e-09
57.0,8.027445e-06,4.010757e-06,2.8626769999999997e-06,9.350459000000002e-09
57.125,8.920691000000001e-06,3.908985e-06,2.344409e-06,1.09565e-08
57.25,6.633941e-06,3.6502640000000003e-06,2.382928e-06,9.268591999999999e-09
57.375,7.068701999999999e-06,3.712645e-06,2.1014e-06,1.048764e-08
57.5,8.847023e-06,2.9387580000000002e-06,2.470018e-06,1.116066e-08
57.625,8.661848e-06,3.743888e-06,1.7378759999999999e-06,1.1733870000000003e-08
57.75,7.068219000000001e-06,3.700736e-06,1.700016e-06,8.472652e-09
57.875,7.10767e-06,3.542817e-06,2.653195e-06,8.860796999999999e-09
58.0,6.639118999999999e-06,3.660717e-06,1.977128e-06,9.170911000000001e-09
58.125,5.71496e-06,3.722615e-06,2.161423e-06,9.145828000000001e-09
58.25,6.731719000000001e-06,3.914103e-06,2.731189e-06,7.2210620000000005e-09
58.375,6.670497e-06,2.856454e-06,2.071226e-06,1.0147010000000001e-08
58.5,6.601149e-06,3.88499e-06,2.459399e-06,9.663601e-09
58.625,7.6291110000000005e-06,3.430558e-06,2.1674299999999998e-06,1.0128780000000002e-08
58.75,7.822936999999999e-06,3.3727949999999998e-06,2.25417e-06,9.847857e-09
58.875,8.169566e-06,3.1913189999999997e-06,2.27701e-06,7.256963000000001e-09
59.0,7.785585999999999e-06,3.411032e-06,2.881374e-06,7.976909000000002e-09
59.125,7.246398e-06,4.2998450000000005e-06,2.632306e-06,9.241313e-09
59.25,6.935188000000001e-06,3.734808e-06,2.455024e-06,1.0312809999999998e-08
59.375,7.351666e-06,3.10344e-06,2.456075e-06,7.840255e-09
59.5,7.020444e-06,3.416926e-06,2.189126e-06,8.043694e-09
59.625,5.753971e-06,3.03908e-06,2.2145750000000003e-06,7.424729e-09
59.75,6.9029780000000005e-06,2.965581e-06,2.200763e-06,8.403057e-09
59.875,8.617738000000001e-06,3.611447e-06,2.8679820000000003e-06,9.223301e-09
60.0,1.175707e-05,1.021896e-05,1.2050260000000001e-05,5.765581e-08
60.125,7.703126e-06,2.853776e-06,2.200078e-06,9.407866000000001e-09
60.25,6.871331e-06,3.580456e-06,2.481994e-06,1.0100879999999999e-08
60.375,7.526037999999999e-06,3.051886e-06,1.797718e-06,9.222166e-09
60.5,6.491567e-06,3.3339350000000003e-06,2.01894e-06,8.263097999999999e-09
60.625,6.769057e-06,2.8952980000000004e-06,2.081542e-06,9.352762e-09
60.75,7.504589e-06,2.958571e-06,2.238361e-06,9.9498e-09
60.875,6.538184e-06,3.1141239999999998e-06,2.069097e-06,9.676778e-09
61.0,6.271396999999999e-06,3.4355309999999998e-06,1.9363679999999998e-06,6.899864e-09
61.125,7.456133999999999e-06,3.2223520000000002e-06,2.478235e-06,8.581027e-09
61.25,5.985355e-06,3.064786e-06,2.215385e-06,8.800193000000001e-09
61.375,7.348305e-06,2.965514e-06,2.141588e-06,6.956198e-09
61.5,6.5622029999999995e-06,2.986918e-06,2.121282e-06,4.822313000000001e-09
61.625,6.904087e-06,2.9120760000000002e-06,2.017052e-06,8.276683000000002e-09
61.75,6.699767e-06,3.724558e-06,2.1553280000000003e-06,8.136026e-09
61.875,5.733464e-06,2.8684379999999997e-06,2.499579e-06,6.234054e-09
62.0,6.07548e-06,3.059713e-06,2.16631e-06,9.916471e-09
62.125,7.672131e-06,3.381443e-06,1.769173e-06,1.0575459999999998e-08
62.25,7.3314030000000005e-06,3.3237720000000003e-06,2.211077e-06,7.084079000000001e-09
62.375,6.6666240000000005e-06,3.554747e-06,2.1305529999999997e-06,8.719684000000002e-09
62.5,7.324125e-06,2.7242720000000004e-06,2.214397e-06,7.799561e-09
62.625,7.486980999999999e-06,2.6321969999999997e-06,2.117495e-06,9.226578999999999e-09
62.75,5.384843e-06,3.501802e-06,2.1143279999999997e-06,7.702181e-09
62.875,7.363851e-06,3.593171e-06,1.9031999999999998e-06,7.690624e-09
63.0,7.244922e-06,2.9356099999999997e-06,2.198796e-06,9.672216999999999e-09
63.125,7.285978e-06,2.8616000000000003e-06,2.0711170000000002e-06,7.710938e-09
63.25,6.798182e-06,3.95221e-06,2.051718e-06,7.534246999999999e-09
63.375,7.502568e-06,3.1161610000000003e-06,2.610625e-06,7.245094e-09
63.5,7.182726e-06,3.434835e-06,1.994784e-06,9.519416e-09
63.625,6.586059e-06,3.368094e-06,2.019147e-06,9.524902e-09
63.75,6.255059999999999e-06,3.1012759999999996e-06,2.15546e-06,7.694517e-09
63.875,6.697352e-06,3.1400709999999996e-06,2.505512e-06,8.475754999999999e-09
64.0,7.114240999999999e-06,3.2874869999999997e-06,2.44949e-06,7.995819000000001e-09
64.125,6.460195e-06,3.3178750000000004e-06,1.909399e-06,8.240838999999999e-09
64.25,5.733197e-06,3.3640140000000003e-06,2.140441e-06,6.07251e-09
64.375,6.987714999999999e-06,3.703526e-06,2.082014e-06,8.270306e-09
64.5,7.717364e-06,3.411893e-06,2.198428e-06,8.772029e-09
64.625,6.965186e-06,3.895499e-06,2.199462e-06,7.872019e-09
64.75,6.54706e-06,3.085423e-06,2.181266e-06,8.854146000000001e-09
64.875,6.9706449999999996e-06,3.486089e-06,1.923199e-06,7.880336e-09
65.0,7.024806999999999e-06,2.1327490000000002e-06,2.086308e-06,7.870555999999999e-09
65.125,6.28126e-06,3.159677e-06,1.9449529999999998e-06,7.873013000000001e-09
65.25,7.45234e-06,2.42624e-06,2.458672e-06,9.245121e-09
65.375,6.7483569999999995e-06,3.1927539999999997e-06,1.89769e-06,9.930459999999998e-09
65.5,5.750798e-06,2.980506e-06,1.760845e-06,7.1896319999999995e-09
65.625,5.821019e-06,3.511125e-06,2.7099829999999996e-06,8.93169e-09
65.75,6.072234999999999e-06,3.209676e-06,2.433403e-06,7.816513e-09
65.875,6.237862e-06,3.29873e-06,2.412174e-06,9.290704e-09
66.0,8.228366e-06,3.551339e-06,2.51332e-06,9.195715e-09
66.125,6.6382e-06,3.511535e-06,2.131211e-06,1.009036e-08
66.25,7.058760999999999e-06,3.658984e-06,2.110482e-06,7.642498999999998e-09
66.375,6.1322709999999996e-06,3.454246e-06,2.353341e-06,7.550399e-09
66.5,6.27813e-06,2.9871890000000003e-06,1.8467779999999999e-06,8.221761e-09
66.625,5.729481e-06,3.178374e-06,1.943093e-06,9.065674000000002e-09
66.75,6.499431e-06,3.39144e-06,2.037416e-06,8.106956999999999e-09
66.875,6.611934e-06,2.936577e-06,1.814452e-06,1.0015240000000001e-08
67.0,6.182029e-06,3.1332260000000002e-06,1.965776e-06,8.625761e-09
67.125,7.903735000000001e-06,3.1956880000000003e-06,2.378109e-06,8.585821e-09
67.25,8.363858e-06,3.261545e-06,2.157421e-06,7.231452e-09
67.375,6.842901e-06,3.470827e-06,1.876073e-06,8.216992e-09
67.5,5.586596e-06,3.334636e-06,1.583433e-06,8.291754000000002e-09
67.625,7.29863e-06,3.0679629999999997e-06,2.275846e-06,8.47238e-09
67.75,7.463193999999999e-06,3.159878e-06,1.944082e-06,8.797921999999999e-09
67.875,6.240834e-06,3.175418e-06,2.040527e-06,9.640749e-09
68.0,6.405087e-06,2.493781e-06,2.105166e-06,5.99226e-09
68.125,7.303827999999999e-06,3.323111e-06,1.918332e-06,8.365609e-09
68.25,5.485528e-06,3.047446e-06,1.923487e-06,7.857786e-09
68.375,6.330813e-06,2.866566e-06,2.216109e-06,7.908170999999999e-09
68.5,5.462473e-06,3.2033530000000003e-06,2.56156e-06,8.853323e-09
68.625,6.201245e-06,3.3468329999999997e-06,2.50339e-06,7.415594e-09
68.75,5.749841e-06,3.3166750000000003e-06,2.1143139999999998e-06,9.273458000000002e-09
68.875,5.922112e-06,3.356434e-06,2.408259e-06,7.885514000000001e-09
69.0,6.280148000000001e-06,3.005274e-06,2.180406e-06,8.274364e-09
69.125,6.269999e-06,3.045276e-06,1.504977e-06,8.122209e-09
69.25,5.1350090000000004e-06,3.210785e-06,2.329112e-06,9.282605e-09
69.375,6.117696999999999e-06,2.905438e-06,2.020937e-06,6.454352e-09
69.5,5.363174e-06,3.4202350000000002e-06,1.947593e-06,7.607139000000001e-09
69.625,5.798182000000001e-06,3.091475e-06,2.066581e-06,8.776050999999998e-09
69.75,7.258492e-06,2.411399e-06,2.4724369999999998e-06,9.338702e-09
69.875,5.940462e-06,3.169486e-06,2.222995e-06,1.058598e-08
70.0,6.7822969999999996e-06,2.4696709999999997e-06,1.876587e-06,6.301768e-09
70.125,6.68723e-06,2.883687e-06,2.246208e-06,8.886963999999999e-09
70.25,6.2261739999999995e-06,2.809053e-06,1.689749e-06,7.748826e-09
70.375,5.103895999999999e-06,3.029723e-06,1.938767e-06,8.07305e-09
70.5,5.558895e-06,3.5008300000000004e-06,1.6434280000000001e-06,8.445030999999999e-09
70.625,7.655268e-06,2.512278e-06,2.167785e-06,8.452877e-09
70.75,5.124259e-06,2.566648e-06,1.598046e-06,7.597933000000001e-09
70.875,3.990052e-06,2.856468e-06,1.7082e-06,6.881739e-09
71.0,7.229956e-06,3.390573e-06,1.8353219999999998e-06,8.633704e-09
71.125,4.788893e-06,2.5903250000000005e-06,2.119598e-06,8.780161e-09
71.25,7.553875000000001e-06,2.764135e-06,2.242758e-06,7.416991999999999e-09
71.375,6.280946e-06,3.034469e-06,2.3599e-06,6.640092e-09
71.5,5.637009000000001e-06,2.9426889999999997e-06,1.8045580000000002e-06,7.847831000000001e-09
71.625,5.686104000000001e-06,2.480618e-06,2.31899e-06,6.837179e-09
71.75,5.383275e-06,2.6861989999999996e-06,1.563746e-06,7.528671999999999e-09
71.875,5.853955e-06,2.528753e-06,1.678921e-06,6.39262e-09
72.0,7.729123e-06,3.0448809999999995e-06,2.19467e-06,8.802764999999999e-09
72.125,6.446629e-06,2.751535e-06,2.112763e-06,7.922956999999999e-09
72.25,6.660447e-06,3.0033089999999997e-06,1.837893e-06,7.105470000000001e-09
72.375,6.110509e-06,3.006284e-06,1.966689e-06,6.9590390000000005e-09
72.5,7.522873e-06,3.232172e-06,1.954156e-06,6.9367330000000004e-09
72.625,6.144145999999999e-06,2.982176e-06,1.918046e-06,8.127315e-09
72.75,5.433525e-06,2.9246550000000004e-06,2.288327e-06,7.69476e-09
72.875,7.024192e-06,3.050471e-06,1.8373419999999999e-06,8.20902e-09
73.0,5.78322e-06,2.7295940000000003e-06,2.023156e-06,7.486994000000001e-09
73.125,5.14808e-06,2.638787e-06,2.259247e-06,8.751445e-09
73.25,6.100771999999999e-06,3.0043220000000004e-06,2.2161070000000002e-06,7.724894e-09
73.375,5.3801250000000004e-06,3.424868e-06,2.267601e-06,6.920913000000001e-09
73.5,5.346681e-06,3.658462e-06,1.8525790000000001e-06,6.783528e-09
73.625,6.944070000000001e-06,3.0560950000000003e-06,2.002677e-06,8.811583000000001e-09
73.75,5.5004729999999996e-06,3.637367e-06,2.16818e-06,8.419335999999999e-09
73.875,6.071446e-06,2.5841129999999997e-06,1.921453e-06,6.995444000000001e-09
74.0,5.306957e-06,2.413791e-06,1.8200589999999999e-06,8.075475999999999e-09
74.125,5.08234e-06,3.008652e-06,2.000526e-06,9.337455e-09
74.25,5.678570999999999e-06,2.617722e-06,1.816945e-06,7.540942e-09
74.375,4.236658e-06,2.919762e-06,1.9104929999999998e-06,6.5271429999999996e-09
74.5,5.978752e-06,3.037507e-06,2.070401e-06,9.183605e-09
74.625,5.724432000000001e-06,3.1167540000000004e-06,1.985088e-06,6.391114e-09
74.75,4.971421e-06,2.7723540000000003e-06,1.75784e-06,8.192550999999998e-09
74.875,4.950955e-06,3.086442e-06,1.8099709999999999e-06,6.499957e-09
75.0,5.0495949999999996e-06,2.407658e-06,1.7531649999999999e-06,7.72742e-09
75.125,6.185940000000001e-06,2.358866e-06,2.469642e-06,7.842058e-09
75.25,5.4880420000000005e-06,3.154563e-06,2.457368e-06,6.673624e-09
75.375,6.241106999999999e-06,2.596473e-06,1.974874e-06,7.269316e-09
75.5,6.058827999999999e-06,3.7814210000000003e-06,2.268443e-06,6.9579899999999995e-09
75.625,5.382677e-06,2.683147e-06,2.056848e-06,7.570393e-09
75.75,7.721141e-06,3.4068110000000002e-06,2.1156800000000002e-06,6.455744999999999e-09
75.875,5.610146e-06,2.699711e-06,1.849543e-06,6.546328e-09
76.0,6.0703539999999995e-06,3.1601240000000003e-06,1.6711510000000001e-06,6.722051e-09
76.125,5.383856e-06,3.680628e-06,2.1447120000000003e-06,8.138431e-09
76.25,4.897522e-06,3.239422e-06,1.7122989999999999e-06,8.534974e-09
76.375,5.4277880000000005e-06,3.173319e-06,2.042988e-06,7.018375e-09
76.5,4.423227e-06,2.436125e-06,1.634155e-06,6.80529e-09
76.625,5.36277e-06,2.7217759999999997e-06,1.738067e-06,8.517964e-09
76.75,5.893293e-06,3.0509640000000004e-06,1.999649e-06,7.888017e-09
76.875,5.681939e-06,2.505409e-06,2.4721010000000003e-06,8.551131999999999e-09
77.0,5.088611e-06,1.9713130000000002e-06,1.619752e-06,6.040525e-09
77.125,5.460887e-06,2.885651e-06,1.735225e-06,5.348195e-09
77.25,6.683233e-06,3.1252089999999998e-06,1.731204e-06,7.464568e-09
77.375,5.262786999999999e-06,2.485182e-06,1.727475e-06,6.961050999999999e-09
77.5,5.860481e-06,2.659298e-06,1.670513e-06,7.0386040000000005e-09
77.625,6.429733e-06,2.7352010000000003e-06,1.5885550000000002e-06,6.7058149999999996e-09
77.75,6.473622e-06,2.6778609999999998e-06,1.816326e-06,7.927069e-09
77.875,4.39945e-06,2.52853e-06,1.899282e-06,7.974707e-09
78.0,5.244577e-06,2.365707e-06,1.811051e-06,7.431338000000001e-09
78.125,5.260574000000001e-06,2.828721e-06,2.200402e-06,7.890383000000001e-09
78.25,5.218908e-06,2.865111e-06,1.7041530000000001e-06,7.481151000000001e-09
78.375,6.868516e-06,2.821504e-06,1.837808e-06,7.291699e-09
78.5,6.42957e-06,2.676162e-06,2.017666e-06,5.785749999999999e-09
78.625,5.488165e-06,3.658917e-06,1.848525e-06,8.27722e-09
78.75,4.950455e-06,3.158677e-06,2.041071e-06,7.205969e-09
78.875,4.914032e-06,3.2719510000000003e-06,2.129521e-06,8.015984e-09
79.0,6.197129e-06,3.1357979999999996e-06,1.721284e-06,6.564485e-09
79.125,5.5026710000000005e-06,3.2365530000000002e-06,1.8416309999999999e-06,6.570494e-09
79.25,5.8138300000000005e-06,3.132054e-06,1.83368e-06,7.436219000000001e-09
79.375,4.903899e-06,2.770435e-06,1.644461e-06,7.482638e-09
79.5,4.630281e-06,2.768576e-06,1.932482e-06,8.19157e-09
79.625,4.551304e-06,2.570448e-06,1.994091e-06,5.993428e-09
79.75,4.870711e-06,2.2179e-06,2.012985e-06,6.559325e-09
79.875,5.677889e-06,2.9220960000000003e-06,2.150485e-06,7.1302e-09
80.0,4.736731e-06,2.874007e-06,1.923649e-06,7.789312e-09
80.125,5.322137e-06,2.873875e-06,1.802323e-06,8.516370999999999e-09
80.25,4.783651e-06,3.102544e-06,1.884966e-06,6.760268e-09
80.375,5.201287e-06,3.060958e-06,1.9883109999999998e-06,7.506755e-09
80.5,5.932453e-06,3.0146480000000004e-06,2.183799e-06,7.403415e-09
