---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: LG278C
Date: 5/18/2016
Time: 5:22 PM
Start Frequency (Hz): 10
Stop Frequency (Hz): 40000000
Number of Points: 1601
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): -10
Receiver Bandwidth (Hz): 300
Reference Signal: SourceVoltage
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 10
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB),TR1 (Without piezo): Gain (Real),TR1 (Without piezo): Gain (Imag),TR1 (Without piezo): Gain (dB),TR1 (With piezo): Gain (Real),TR1 (With piezo): Gain (Imag),TR1 (With piezo): Gain (dB),TR1 (1u cap): Gain (Real),TR1 (1u cap): Gain (Imag),TR1 (1u cap): Gain (dB),TR2: Gain (Real),TR2: Gain (Imag),TR2: Gain Unwrapped (Degree),TR2 (1u cap): Gain (Real),TR2 (1u cap): Gain (Imag),TR2 (1u cap): Gain Unwrapped (Degree)
18.5442249629761,0.991593911864411,0.023349072371897,-0.0709156378016407,0.99189071051519,0.0232293607162517,-0.0683422524607697,0.991594616465195,0.023196847445736,-0.0709407476343997,0.991593911864411,0.023349072371897,-0.0709156378016407,0.991593911864411,0.023349072371897,1.34889506188561,0.991593911864411,0.023349072371897,1.34889506188561
18.7212556834316,0.991871839261382,0.0229520747844587,-0.0685639151714587,0.991909047622833,0.0230153706378653,-0.0682254233833553,0.991832484993144,0.0228534359176906,-0.068928301762088,0.991871839261382,0.0229520747844587,-0.0685639151714587,0.991871839261382,0.0229520747844587,1.32559703412004,0.991871839261382,0.0229520747844587,1.32559703412004
18.8999764112101,0.992022068526196,0.0228563649222752,-0.0672684887704787,0.991804320747449,0.0228914909182551,-0.0691671387167093,0.991734660372796,0.0228374890763317,-0.0697877958882264,0.992022068526196,0.0228563649222752,-0.0672684887704787,0.992022068526196,0.0228563649222752,1.31987143379319,0.992022068526196,0.0228563649222752,1.31987143379319
19.0804032798093,0.991697881581344,0.0225444559297403,-0.0701684446651993,0.991766410037884,0.0225423236094853,-0.0695689860141709,0.991868359421841,0.0226624559022722,-0.0686526597863285,0.991697881581344,0.0225444559297403,-0.0701684446651993,0.991697881581344,0.0225444559297403,1.30229150714554,0.991697881581344,0.0225444559297403,1.30229150714554
19.2625525767441,0.991661986256182,0.0223282789432672,-0.070525498946698,0.992082521932637,0.022439540731904,-0.0668227385206578,0.991730464425091,0.0223989263261912,-0.069912082811871,0.991661986256182,0.0223282789432672,-0.070525498946698,0.991661986256182,0.0223282789432672,1.28985484834424,0.991661986256182,0.0223282789432672,1.28985484834424
19.4464407450166,0.991667089195421,0.0218464204969473,-0.0705747826874985,0.991771947920216,0.0221643195730228,-0.0695950880552899,0.991826456135207,0.0221821940629573,-0.0691144614566565,0.991667089195421,0.0218464204969473,-0.0705747826874985,0.991667089195421,0.0218464204969473,1.2620215708711,0.991667089195421,0.0218464204969473,1.2620215708711
19.6320843846003,0.991713450795867,0.0218203249826572,-0.0701739430334756,0.991862715037093,0.0217373364835263,-0.0688832976754042,0.992024738188666,0.0221032140416763,-0.067394481584747,0.991713450795867,0.0218203249826572,-0.0701739430334756,0.991713450795867,0.0218203249826572,1.26045566602001,0.991713450795867,0.0218203249826572,1.26045566602001
19.8195002539391,0.992036438698875,0.0215561177126482,-0.0673974427408729,0.99202147518093,0.0217389427097316,-0.067493481925574,0.991893072875174,0.0215995162349003,-0.0686439335044227,0.992036438698875,0.0215561177126482,-0.0673974427408729,0.992036438698875,0.0215561177126482,1.24479322707121,0.992036438698875,0.0215561177126482,1.24479322707121
20.0087052714596,0.992072586398534,0.0214634581354101,-0.0670986837530202,0.991925347236806,0.0214897933925375,-0.0683823080463847,0.992033149439594,0.0215215158689951,-0.0674328034230317,0.992072586398534,0.0214634581354101,-0.0670986837530202,0.992072586398534,0.0214634581354101,1.23939897420094,0.992072586398534,0.0214634581354101,1.23939897420094
20.1997165170987,0.992105769021797,0.0215160028996437,-0.0667983409201942,0.991973180013253,0.0215017515334077,-0.0679613944094461,0.991966400467327,0.0213164033055558,-0.0680557406175376,0.992105769021797,0.0215160028996437,-0.0667983409201942,0.992105769021797,0.0215160028996437,1.24239065892609,0.992105769021797,0.0215160028996437,1.24239065892609
20.3925512338452,0.991922612204123,0.0210218502039241,-0.0684940132376351,0.992106800652407,0.0211200993534045,-0.0668637579527593,0.991908135666812,0.0208428263682636,-0.0686537906922617,0.991922612204123,0.0210218502039241,-0.0684940132376351,0.991922612204123,0.0210218502039241,1.21408968995851,0.991922612204123,0.0210218502039241,1.21408968995851
20.5872268292968,0.992115998062233,0.0207975984300294,-0.0668428918069271,0.992109030997322,0.0209647827089867,-0.0668730681474516,0.99212653649709,0.0209042490865702,-0.0667310552389677,0.992115998062233,0.0207975984300294,-0.0668428918069271,0.992115998062233,0.0207975984300294,1.20090807316606,0.992115998062233,0.0207975984300294,1.20090807316606
20.7837608772308,0.992107560707067,0.0203749107508178,-0.066993483000114,0.991999081373125,0.020702249507411,-0.0678835534916657,0.992094929335651,0.0206305003345721,-0.0670577996047458,0.992107560707067,0.0203749107508178,-0.066993483000114,0.992107560707067,0.0203749107508178,1.17651790807636,0.992107560707067,0.0203749107508178,1.17651790807636
20.9821711191912,0.991859762169551,0.0201958584116461,-0.0691943671633739,0.992187322181087,0.0206003240795151,-0.0662547648437986,0.99202202391317,0.0204820336222882,-0.0677227665241921,0.991859762169551,0.0201958584116461,-0.0691943671633739,0.991859762169551,0.0201958584116461,1.1664729431006,0.991859762169551,0.0201958584116461,1.1664729431006
21.1824754660899,0.992077400236566,0.0200993840844463,-0.0673066178170945,0.992298649212035,0.0205055853031074,-0.0652978199529973,0.99192203009953,0.0202113230109534,-0.0686465620107852,0.992077400236566,0.0200993840844463,-0.0673066178170945,0.992077400236566,0.0200993840844463,1.16064770029048,0.992077400236566,0.0200993840844463,1.16064770029048
21.3846919998238,0.992111965773173,0.0198741143838818,-0.0670438328448005,0.992178948413536,0.0200702601042323,-0.0664231070754543,0.99213303706311,0.0200517010074671,-0.0668281603825208,0.992111965773173,0.0198741143838818,-0.0670438328448005,0.992111965773173,0.0198741143838818,1.14760292835762,0.992111965773173,0.0198741143838818,1.14760292835762
21.5888389749067,0.991997402434431,0.020029729474318,-0.0680190906372796,0.992052759247541,0.0200933147910746,-0.0675233461186586,0.991899380294669,0.0199065440875523,-0.0688987681670824,0.991997402434431,0.020029729474318,-0.0680190906372796,0.991997402434431,0.020029729474318,1.15671980767584,0.991997402434431,0.020029729474318,1.15671980767584
21.7949348201177,0.991984267638421,0.0195322199277293,-0.0682208845498238,0.992061064067862,0.0198548175045857,-0.0674926889782247,0.992016348938738,0.019783681427065,-0.0678964786561112,0.991984267638421,0.0195322199277293,-0.0682208845498238,0.991984267638421,0.0195322199277293,1.12801100827335,0.991984267638421,0.0195322199277293,1.12801100827335
22.0029981401642,0.992176787275495,0.0193263259423773,-0.0665712679940136,0.99206230838376,0.0196583105364725,-0.0675160483134549,0.992040191551028,0.0193706906995378,-0.0677591340043368,0.992176787275495,0.0193263259423773,-0.0665712679940136,0.992176787275495,0.0193263259423773,1.11590687256738,0.992176787275495,0.0193263259423773,1.11590687256738
22.2130477173621,0.992398659062302,0.0191798278014081,-0.0646547385901583,0.992202752203895,0.0196415972118874,-0.0662898743144901,0.992393934413418,0.0193676714750614,-0.0646641566651773,0.992398659062302,0.0191798278014081,-0.0646547385901583,0.992398659062302,0.0191798278014081,1.10720261576024,0.992398659062302,0.0191798278014081,1.10720261576024
22.4251025133306,0.992216138839699,0.0191249289995067,-0.0662610555865967,0.992345566278019,0.0193583888666706,-0.0650889308009704,0.992334764126677,0.0191858155157978,-0.0652127702958804,0.992216138839699,0.0191249289995067,-0.0662610555865967,0.992216138839699,0.0191249289995067,1.10423727237669,0.992216138839699,0.0191249289995067,1.10423727237669
22.6391816707044,0.992070538110249,0.0188714022211548,-0.0675777606001014,0.992286839174504,0.0191434974147781,-0.0656392616050584,0.992196675511794,0.0188855249398063,-0.0664715060557372,0.992070538110249,0.0188714022211548,-0.0675777606001014,0.992070538110249,0.0188714022211548,1.08976254426383,0.992070538110249,0.0188714022211548,1.08976254426383
22.8553045148616,0.992244719784425,0.0187768197205017,-0.066069132250909,0.992465275010173,0.0190796248955121,-0.0640888221695563,0.992327785451311,0.0188958974075533,-0.0653225069128195,0.992244719784425,0.0187768197205017,-0.066069132250909,0.992244719784425,0.0187768197205017,1.08411172125071,0.992244719784425,0.0187768197205017,1.08411172125071
23.0734905556681,0.992337107723102,0.0186460436422073,-0.065282292187265,0.992195545831562,0.018721558595153,-0.0665085849943493,0.992237311092822,0.0186542883463943,-0.0661541878581157,0.992337107723102,0.0186460436422073,-0.065282292187265,0.992337107723102,0.0186460436422073,1.0764627186127,0.992337107723102,0.0186460436422073,1.0764627186127
23.2937594892391,0.99235350014115,0.0184369775515977,-0.065173040730822,0.992193010959049,0.0185948230111965,-0.0665516241994278,0.991941485509902,0.0184252109666361,-0.0687807473105672,0.99235350014115,0.0184369775515977,-0.065173040730822,0.99235350014115,0.0184369775515977,1.06437824879846,0.99235350014115,0.0184369775515977,1.06437824879846
23.5161311997167,0.99214685218198,0.0181835676949406,-0.067022285904884,0.992390309350152,0.0184690415457332,-0.0648457570068371,0.992133376759162,0.0181286029130656,-0.067149022679866,0.99214685218198,0.0181835676949406,-0.067022285904884,0.99214685218198,0.0181835676949406,1.04997063295975,0.99214685218198,0.0181835676949406,1.04997063295975
23.7406257610653,0.992074739397489,0.0180848675733827,-0.0676692089261927,0.992364656016926,0.018279882813212,-0.0651008580960781,0.992161158758837,0.0179949301845835,-0.0669271790591506,0.992074739397489,0.0180848675733827,-0.0676692089261927,0.992074739397489,0.0180848675733827,1.04434856443617,0.992074739397489,0.0180848675733827,1.04434856443617
23.9672634388835,0.992167966177368,0.0178911881910367,-0.0668840224511467,0.992258083035987,0.0178886993091777,-0.0660957834026869,0.992179787919006,0.0180246249591744,-0.0667594278188452,0.992167966177368,0.0178911881910367,-0.0668840224511467,0.992167966177368,0.0178911881910367,1.03306952211342,0.992167966177368,0.0178911881910367,1.03306952211342
24.1960646922335,0.992205677515022,0.0173619089431679,-0.0666362798373671,0.992437822865806,0.0177262179362789,-0.0645485634727428,0.99212762883659,0.0177191797522874,-0.0672640631647078,0.992205677515022,0.0173619089431679,-0.0666362798373671,0.992205677515022,0.0173619089431679,1.00247621925409,0.992205677515022,0.0173619089431679,1.00247621925409
24.4270501754881,0.992256899408115,0.0174797265394224,-0.0661699246021578,0.992518915798497,0.0177728542946832,-0.0638317909975485,0.99234847780594,0.0175162230381158,-0.0653629321079541,0.992256899408115,0.0174797265394224,-0.0661699246021578,0.992256899408115,0.0174797265394224,1.00922551235063,0.992256899408115,0.0174797265394224,1.00922551235063
24.6602407401952,0.992455626704261,0.0173694113551165,-0.064447990634686,0.99251032887126,0.0176729793399536,-0.063922517140729,0.992135966155151,0.0174228860737358,-0.0672370207580949,0.992455626704261,0.0173694113551165,-0.064447990634686,0.992455626704261,0.0173694113551165,1.00265678951271,0.992455626704261,0.0173694113551165,1.00265678951271
24.8956574369598,0.992324348012453,0.0170994867646329,-0.0656376769203963,0.992550988751251,0.0172445339441849,-0.0636327349115172,0.992324199059462,0.0171437109063988,-0.0656323033267363,0.992324348012453,0.0170994867646329,-0.0656376769203963,0.992324348012453,0.0170994867646329,0.987208941681023,0.992324348012453,0.0170994867646329,0.987208941681023
25.1333215173449,0.992380113336385,0.0171005821343787,-0.0651495522914777,0.99247985045066,0.0173827976456261,-0.0642340034537461,0.992262886617716,0.017017729070334,-0.0661878100689701,0.992380113336385,0.0171005821343787,-0.0651495522914777,0.992380113336385,0.0171005821343787,0.987216701109018,0.992380113336385,0.0171005821343787,0.987216701109018
25.3732544357893,0.992266226006111,0.0168439570293393,-0.0661845341525789,0.992600315782032,0.0168699845957454,-0.0632575173800787,0.992715030468294,0.0167631527951087,-0.0622698680099592,0.992266226006111,0.0168439570293393,-0.0661845341525789,0.992266226006111,0.0168439570293393,0.972516184997486,0.992266226006111,0.0168439570293393,0.972516184997486
25.6154778515448,0.992261843696724,0.0164846640849815,-0.0662756891445465,0.992387870777149,0.0169394628320779,-0.0651058536783774,0.992341983642943,0.016799645764469,-0.0655281721943873,0.992261843696724,0.0164846640849815,-0.0662756891445465,0.992261843696724,0.0164846640849815,0.951779820300784,0.992261843696724,0.0164846640849815,0.951779820300784
25.860013630631,0.992083996181533,0.0164194491201855,-0.0678416757145223,0.992508145060493,0.0167867542366762,-0.0640762213754266,0.992160580273784,0.0165838270598482,-0.0671474487693935,0.992083996181533,0.0164194491201855,-0.0678416757145223,0.992083996181533,0.0164194491201855,0.948185089980704,0.992083996181533,0.0164194491201855,0.948185089980704
26.1068838478097,0.992405334226741,0.0163103590365494,-0.0650452642273651,0.992671270941335,0.0163357362649702,-0.0627149798993583,0.992545027510578,0.0160691599433347,-0.0638574546122746,0.992405334226741,0.0163103590365494,-0.0650452642273651,0.992405334226741,0.0163103590365494,0.941581604173199,0.992405334226741,0.0163103590365494,0.941581604173199
26.3561107885773,0.99227506768872,0.0160619605668641,-0.0662206299396236,0.992757217821864,0.0165168906822018,-0.0619369615136215,0.992301712387216,0.0161956858808184,-0.0659684387482877,0.99227506768872,0.0160619605668641,-0.0662206299396236,0.99227506768872,0.0160619605668641,0.927366026400195,0.99227506768872,0.0160619605668641,0.927366026400195
26.6077169511763,0.992154092337296,0.0158769805300279,-0.0673054350603595,0.992262826148283,0.0163953346986408,-0.0662800435367706,0.992519557968435,0.015851935265,-0.0641108482469956,0.992154092337296,0.0158769805300279,-0.0673054350603595,0.992154092337296,0.0158769805300279,0.916799460659141,0.992154092337296,0.0158769805300279,0.916799460659141
26.8617250486271,0.992468929539318,0.0158058532108469,-0.0645602444484325,0.992689708086421,0.0162187265907398,-0.0625704828809745,0.992491544605768,0.0158914761381994,-0.0643504115523287,0.992468929539318,0.0158058532108469,-0.0645602444484325,0.992468929539318,0.0158058532108469,0.912403503882051,0.992468929539318,0.0158058532108469,0.912403503882051
27.1181580107774,0.992303030158755,0.0156069695117505,-0.0660394639584281,0.992467449114963,0.015907611316698,-0.064558972506586,0.992312450287675,0.0157967868480972,-0.0659307435883215,0.992303030158755,0.0156069695117505,-0.0660394639584281,0.992303030158755,0.0156069695117505,0.901075310324968,0.992303030158755,0.0156069695117505,0.901075310324968
27.3770389863728,0.992268426985794,0.0155136826797047,-0.0663550873162214,0.992267926478258,0.0160047766892451,-0.0662912105889663,0.992457583392978,0.0155842286091139,-0.0646901853996696,0.992268426985794,0.0155136826797047,-0.0663550873162214,0.992268426985794,0.0155136826797047,0.895721463897711,0.992268426985794,0.0155136826797047,0.895721463897711
27.6383913451461,0.992185777981086,0.0154794317801674,-0.0670830963274606,0.992453396284822,0.0157601071848304,-0.0647025203918428,0.992283794098946,0.0155817392369459,-0.0662112722042955,0.992185777981086,0.0154794317801674,-0.0670830963274606,0.992185777981086,0.0154794317801674,0.893818660002842,0.992185777981086,0.0154794317801674,0.893818660002842
27.9022386799273,0.992390895353891,0.0152086377417921,-0.0653246975133547,0.992401291581448,0.0154532809755966,-0.0652006561631485,0.992380953598732,0.0152806222892108,-0.0654020162712613,0.992390895353891,0.0152086377417921,-0.0653246975133547,0.992390895353891,0.0152086377417921,0.878003364615712,0.992390895353891,0.0152086377417921,0.878003364615712
28.1686048087729,0.992377531470157,0.0150996076336737,-0.0654562072953793,0.992504734488966,0.0152473381812764,-0.0643234176467157,0.992297869890689,0.0149384109962093,-0.0661746717835877,0.992377531470157,0.0150996076336737,-0.0654562072953793,0.992377531470157,0.0150996076336737,0.871721705922157,0.992377531470157,0.0150996076336737,0.871721705922157
28.4375137771165,0.992278601045376,0.0149636690634568,-0.0663399707748951,0.992504827000827,0.0152380589903725,-0.0643238550842848,0.992449152358564,0.0150166594095069,-0.0648405178196195,0.992278601045376,0.0149636690634568,-0.0663399707748951,0.992278601045376,0.0149636690634568,0.86396109021117,0.992278601045376,0.0149636690634568,0.86396109021117
28.708989859939,0.992266450842261,0.0148067481248022,-0.0664669051444327,0.992537191468104,0.0151463619095961,-0.0640529692634736,0.992425035692983,0.0148189124181373,-0.0650775501922672,0.992266450842261,0.0148067481248022,-0.0664669051444327,0.992266450842261,0.0148067481248022,0.854912725292804,0.992266450842261,0.0148067481248022,0.854912725292804
28.9830575639602,0.992632652965476,0.0146960323114606,-0.0632770220817572,0.992642789998934,0.0150640540192086,-0.0631400769780228,0.992379481989001,0.0146801901571278,-0.065494207133214,0.992632652965476,0.0146960323114606,-0.0632770220817572,0.992632652965476,0.0146960323114606,0.848208157814457,0.992632652965476,0.0146960323114606,0.848208157814457
29.2597416298512,0.992618595638196,0.0143662277259816,-0.0634422415120453,0.992473557528519,0.0149325601462452,-0.0646380785242122,0.992456150920387,0.0146629149126531,-0.0648255627992172,0.992618595638196,0.0143662277259816,-0.0634422415120453,0.992618595638196,0.0143662277259816,0.829187317200929,0.992618595638196,0.0143662277259816,0.829187317200929
29.5390670344673,0.99233192812614,0.0140126358680769,-0.0659948031955658,0.99240462296723,0.0146008863226379,-0.0652844469040586,0.992313364930801,0.0145473606308896,-0.0660899142637708,0.99233192812614,0.0140126358680769,-0.0659948031955658,0.99233192812614,0.0140126358680769,0.809015123768308,0.99233192812614,0.0140126358680769,0.809015123768308
29.8210589931033,0.992040255142168,0.0141775350514869,-0.0685271758718265,0.992525341631918,0.0144629429544357,-0.0642458367225061,0.992398221300742,0.0142242581716763,-0.0653883282572831,0.992040255142168,0.0141775350514869,-0.0685271758718265,0.992040255142168,0.0141775350514869,0.818774865624464,0.992040255142168,0.0141775350514869,0.818774865624464
30.1057429617694,0.992671622907196,0.0140681007112863,-0.0630156902360545,0.992834591254196,0.0144915751196908,-0.0615368436752762,0.992540312402972,0.0140923677466725,-0.0641614920799268,0.992671622907196,0.0140681007112863,-0.0630156902360545,0.992671622907196,0.0140681007112863,0.811939035391246,0.992671622907196,0.0140681007112863,0.811939035391246
30.3931446394892,0.992319647893061,0.013966830559836,-0.0661079227357788,0.992551641943649,0.0142350821724839,-0.0640445476363103,0.992489056098991,0.0139175719167391,-0.0646315478092171,0.992319647893061,0.013966830559836,-0.0661079227357788,0.992319647893061,0.013966830559836,0.806380896222216,0.992319647893061,0.013966830559836,0.806380896222216
30.6832899706195,0.992372665804063,0.0137084279597317,-0.0656754861617384,0.992624331433982,0.0143422092280059,-0.0633950998378958,0.992443317228459,0.01389656122623,-0.065034343944415,0.992372665804063,0.0137084279597317,-0.0656754861617384,0.992372665804063,0.0137084279597317,0.791421549098855,0.992372665804063,0.0137084279597317,0.791421549098855
30.9762051471928,0.992356480552157,0.013619320060785,-0.065827861208657,0.992602601860221,0.0140232920618401,-0.0636250723085222,0.992606165654285,0.01378728398273,-0.0636228187498689,0.992356480552157,0.013619320060785,-0.065827861208657,0.992356480552157,0.013619320060785,0.786290599549009,0.992356480552157,0.013619320060785,0.786290599549009
31.2719166112812,0.992414583958244,0.0132738356135163,-0.0653603675454689,0.992583372271197,0.0139255045336296,-0.0638053563243299,0.992606437243434,0.0135272750970024,-0.0636517416319967,0.992414583958244,0.0132738356135163,-0.0653603675454689,0.992414583958244,0.0132738356135163,0.766302131119108,0.992414583958244,0.0132738356135163,0.766302131119108
31.5704510573837,0.992421155187842,0.0132516299239039,-0.0653054616070174,0.992688667962926,0.0136374184720232,-0.0629191541320393,0.992329838353331,0.013720816651471,-0.066048777971644,0.992421155187842,0.0132516299239039,-0.0653054616070174,0.992421155187842,0.0132516299239039,0.765015278204822,0.992421155187842,0.0132516299239039,0.765015278204822
31.8718354348356,0.992409287314892,0.0133834706390795,-0.0653938319161742,0.992712341046259,0.0138010080698346,-0.0626922820446802,0.992347814490317,0.0133170611284922,-0.0659395995248378,0.992409287314892,0.0133834706390795,-0.0653938319161742,0.992409287314892,0.0133834706390795,0.772634749917657,0.992409287314892,0.0133834706390795,0.772634749917657
32.1760969502419,0.992252640438383,0.0128501444929214,-0.0668264195309314,0.992547286773826,0.0133993356860169,-0.0641844463670675,0.992567861919598,0.013259343345185,-0.064020874277296,0.992252640438383,0.0128501444929214,-0.0668264195309314,0.992252640438383,0.0128501444929214,0.741966167881244,0.992252640438383,0.0128501444929214,0.741966167881244
32.4832630699326,0.992450800925953,0.0130538845325604,-0.0650689777404512,0.992707728183724,0.0132167454171686,-0.0628021886987275,0.992297723910269,0.013285504866411,-0.0663816698437701,0.992450800925953,0.0130538845325604,-0.0650689777404512,0.992450800925953,0.0130538845325604,0.753578274547256,0.992450800925953,0.0130538845325604,0.753578274547256
32.7933615224427,0.99260063796209,0.0130189913603639,-0.0637619452671392,0.99258894140011,0.0133093588266266,-0.0638305875785335,0.992605179402393,0.0131309132025451,-0.0637093131411321,0.99260063796209,0.0130189913603639,-0.0637619452671392,0.99260063796209,0.0130189913603639,0.751450744557111,0.99260063796209,0.0130189913603639,0.751450744557111
33.1064203010149,0.992381596702945,0.0124726942182184,-0.0657399799607799,0.992778371025783,0.0131356079305167,-0.0621936367696722,0.992288098614816,0.0130269858038794,-0.0664959059767308,0.992381596702945,0.0124726942182184,-0.0657399799607799,0.992381596702945,0.0124726942182184,0.720080979552051,0.992381596702945,0.0124726942182184,0.720080979552051
